,time,virusb,bacteriab,grazerb
337,3.3742177722152693,68886437.82145494,331833.72617876675,331.04979003434164
338,3.384230287859825,68860648.03711288,332310.9175292818,331.5366772975303
339,3.3942428035043806,68834394.3911559,332785.5824599941,332.02098031442017
340,3.404255319148936,68807684.3333269,333257.72531098407,332.5027036057836
341,3.414267834793492,68780525.41993749,333727.35014264105,332.98185140694494
342,3.4242803504380475,68752925.01256597,334194.46144868096,333.45842839341105
343,3.4342928660826035,68724890.52773769,334659.06361857214,333.9324391353559
344,3.444305381727159,68696429.31878468,335121.1611918974,334.4038883557401
345,3.454317897371715,68667548.6718965,335580.75886685686,334.8727809389395
346,3.4643304130162704,68638255.8061204,336037.8615002675,335.3391219307445
347,3.474342928660826,68608557.87336114,336492.47410756355,335.8029165383607
348,3.4843554443053817,68578461.97249466,336944.6017864635,336.26417005185823
349,3.4943679599499373,68547975.19664721,337394.24946126103,336.72288758103474
350,3.5043804755944934,68517104.53885952,337841.4223930394,337.17907458045096
351,3.514392991239049,68485856.92321399,338286.12601132045,337.6327366761894
352,3.5244055068836047,68454239.21102579,338728.3658805799,338.0838796313969
353,3.5344180225281603,68422258.20084289,339168.14770024765,338.53250934628477
354,3.544430538172716,68389920.62844606,339605.47730470716,338.97863185812844
355,3.5544430538172715,68357233.1751247,340040.36062692653,339.4222533036016
356,3.564455569461827,68324202.56272596,340472.80328075116,339.863379486175
357,3.5744680851063833,68290835.41964859,340902.81114981323,340.3020164860243
358,3.584480600750939,68257138.29523334,341330.3903242911,340.7381705945344
359,3.5944931163954945,68223117.6831676,341755.5469980542,341.171848207777
360,3.60450563204005,68188780.02148537,342178.28746866336,341.60305582651085
361,3.6145181476846058,68154131.69256723,342598.61813737045,342.03180005618157
362,3.6245306633291614,68119179.02311336,343016.545507356,342.4580876050226
363,3.634543178973717,68083928.28189301,343432.0760372011,342.88192512618645
364,3.644555694618273,68048385.68179081,343845.21627411956,343.303319361288
365,3.6545682102628287,68012557.38093422,344255.97292737046,343.7222772195003
366,3.6645807259073844,67976449.48161218,344664.3527978505,344.1388057016963
367,3.67459324155194,67940068.03027508,345070.36277809355,344.5529119004491
368,3.6846057571964956,67903419.01753484,345474.00985227094,344.96460300003196
369,3.6946182728410513,67866508.37816486,345875.3010961912,345.37388627641815
370,3.704630788485607,67829341.99351396,346274.24358305807,345.7807689990219
371,3.714643304130163,67791925.69163929,346670.8443782808,346.1852584252876
372,3.7246558197747186,67754265.2424405,347065.11072944134,346.5873619987539
373,3.7346683354192742,67716366.36025599,347457.049964936,346.98708724337547
374,3.74468085106383,67678234.70388876,347846.66949296225,347.38444176246634
375,3.7546933667083855,67639875.87660648,348233.9768015192,347.7794332387004
376,3.764705882352941,67601295.4261415,348618.97945840727,348.17206943411105
377,3.7747183979974968,67562498.84598483,349001.6850869495,348.5623581620867
378,3.784730913642053,67523491.58110279,349382.1012587338,348.95030716365244
379,3.7947434292866085,67484279.02195218,349760.2356200577,349.3359243999332
380,3.804755944931164,67444866.50108586,350136.0959832685,349.71921844363106
381,3.8147684605757197,67405259.29742792,350509.6901923421,350.1001975925913
382,3.8247809762202754,67365462.63564779,350881.0261244472,350.4788696643111
383,3.834793491864831,67325481.68667464,351250.1117211869,350.8552426171196
384,3.844806007509387,67285321.57551937,351616.95497116377,351.2293244134084
385,3.8548185231539427,67244987.34410284,351981.5639505459,351.60112352035327
386,3.8648310387984983,67204484.02457088,352343.9467440495,351.9706483849766
387,3.874843554443054,67163816.56630808,352704.11151440657,352.33790740195053
388,3.8848560700876096,67122989.87594393,353062.0664628026,352.70290893747926
389,3.894868585732165,67082008.81246056,353417.81983290566,353.0656613344738
390,3.904881101376721,67040878.16957188,353771.37992791325,353.4261731366258
391,3.914893617021277,66999602.70267387,354122.75508383673,353.7844529288935
