,time,virusc,bacteriac,grazerc
455,4.555694618272841,51212562.94474856,411817.1483454447,412.52450261384934
456,4.565707133917397,51239135.016063675,411738.2382644851,412.4442133600171
457,4.575719649561953,51265543.28589686,411660.0075470898,412.3646159357351
458,4.585732165206508,51291788.64855408,411582.45011004887,412.28570414104115
459,4.595744680851064,51317871.99460038,411505.5599378051,412.207471844975
460,4.605757196495619,51343794.21205379,411429.33120061195,412.12991310613444
461,4.6157697121401755,51369556.182876706,411353.75790211564,412.0530218131059
462,4.625782227784731,51395158.78614958,411278.8341956279,411.976792007155
463,4.635794743429287,51420602.89713745,411204.5542893979,411.90121778557597
464,4.645807259073843,51445889.38729569,411130.91244587506,411.82629330093977
465,4.655819774718398,51471019.124275826,411057.9029809721,411.7520127603421
466,4.665832290362954,51495992.97193128,410985.52026332833,411.67837042465135
467,4.675844806007509,51520811.79032314,410913.7587135725,411.6053606077568
468,4.685857321652065,51545476.43572599,410842.6128035859,411.5329776758166
469,4.6958698372966206,51569987.76174732,410772.0771699034,411.46121616300513
470,4.705882352941177,51594346.61676582,410702.14634984004,411.39007050218095
471,4.715894868585733,51618553.84569029,410632.81496043236,411.3195352075297
472,4.725907384230288,51642610.28985507,410564.07768638653,411.24960486226416
473,4.735919899874844,51666516.78685299,410495.92926163145,411.1802740997948
474,4.745932415519399,51690274.170541905,410428.36446865887,411.1115376030577
475,4.755944931163955,51713883.27105124,410361.37813786435,411.043390103841
476,4.76595744680851,51737344.91478849,410294.96514688747,410.9758263821125
477,4.7759699624530665,51760659.92444581,410229.1204199529,410.90884126534695
478,4.785982478097623,51783829.11989408,410163.83902136574,410.84242972391195
479,4.795994993742178,51806853.31662981,410099.11598940205,410.77658670159957
480,4.806007509386734,51829733.32584423,410034.9463422913,410.71130712172993
481,4.816020025031289,51852469.95556224,409971.3251976799,410.6465860090298
482,4.826032540675845,51875064.01013864,409908.2477178362,410.58241843372997
483,4.8360450563204,51897516.290265135,409845.709109047,410.5187995109496
484,4.846057571964956,51919827.59297744,409783.7046210147,410.45572440008027
485,4.856070087609512,51941998.711662345,409722.2295462531,410.3931883041707
486,4.866082603254068,51964030.43606473,409661.27921948436,410.3311864693104
487,4.876095118898624,51985923.55229467,409600.84901703545,410.2697141840147
488,4.886107634543179,52007678.84283448,409540.9343562348,410.2087667786083
489,4.896120150187735,52029297.0892444,409481.5309112534,410.14833984547596
490,4.90613266583229,52050779.0652771,409422.6340596798,410.08842867433276
491,4.916145181476846,52072125.54268731,409364.2393473142,410.0290287265125
492,4.926157697121402,52093337.289749645,409306.3423681219,409.97013551246897
493,4.9361702127659575,52114415.07116854,409248.93875583843,409.9117445832096
494,4.9461827284105135,52135359.648086235,409192.0241834391,409.8538515297544
495,4.956195244055069,52156171.778090715,409135.59436260967,409.79645198259567
496,4.966207759699625,52176852.21522375,409079.64504321653,409.7395416111576
497,4.97622027534418,52197401.70998882,409024.172012777,409.6831161232558
498,4.986232790988736,52217821.00935913,408969.1710959295,409.6271712645566
499,4.996245306633292,52238110.857454345,408914.63821734855,409.57170288278445
500,5.006257822277847,52258271.99547172,408860.56939392135,409.5167069197383
501,5.016270337922403,52278305.15887638,408806.9604669155,409.4621791379573
502,5.026282853566959,52298211.08077916,408753.8074211355,409.4081154464337
503,5.036295369211515,52317990.490818225,408701.106277538,409.35451179102245
504,5.04630788485607,52337644.11516779,408648.8530927738,409.3013641539734
505,5.056320400500626,52357172.676546864,408597.0439587292,409.24866855346374
506,5.066332916145182,52376576.89422797,408545.67500206723,409.19642104313
507,5.076345431789737,52395857.48404588,408494.74238376936,409.1446177116003
508,5.086357947434293,52415015.158406354,408444.24229867704,409.0932546820266
509,5.0963704630788484,52434050.62629486,408394.17097503314,409.04232811161677
510,5.1063829787234045,52452964.59432164,408344.5247870876,408.99183430654693
511,5.11639549436796,52471757.764576845,408295.30001968145,408.9417694817237
512,5.126408010012516,52490430.83558006,408246.4929704257,408.8921298650558
513,5.136420525657072,52508984.50284874,408198.1000103131,408.8429117593077
514,5.146433041301627,52527419.45853594,408150.1175427773,408.79411150031996
515,5.156445556946183,52545736.39143952,408102.5420032893,408.74572545659777
516,5.166458072590738,52563935.98701139,408055.3698589548,408.6977500289002
517,5.176470588235294,52582018.92736678,408008.5976081114,408.6501816498289
518,5.18648310387985,52599985.89129342,407962.2217799254,408.60301678341705
519,5.196495619524406,52617837.55426085,407916.2389339892,408.5562519247184
520,5.206508135168962,52635574.58849734,407870.645667271,408.50988360689917
521,5.216520650813517,52653197.663977504,407825.43871993513,408.4639085092178
522,5.226533166458073,52670707.445574515,407780.61466474464,408.4183231400887
