,time,virussmall,bacteriasmall,grazersmall,virusmed,bacteriamed,grazermed,viruslarge,bacterialarge,grazerlarge
682,6.828535669586984,116000.33454519941,400051.95937339985,400.0541077523699,230561.14859990697,796851.493884925,0.0,456270.0848770412,790400.9118420657,0.0
683,6.83854818523154,114959.59905939533,400051.582321447,400.0537132641253,228500.00865337034,796876.6970555768,0.0,452220.2732226183,790476.9399866798,0.0
684,6.848560700876095,113928.20175119521,400051.2079343044,400.0533215822479,226457.23768783436,796901.699093699,0.0,448206.0674647323,790552.3728173878,0.0
685,6.858573216520651,112906.05880772814,400050.83619384654,400.0529326873695,224432.67295380053,796926.5015934099,0.0,444227.16024252505,790627.2148849681,0.0
686,6.868585732165207,111893.08716393409,400050.4670820637,400.05254656023016,222426.1531266268,796951.1061363783,0.0,440283.2467544554,790701.470707162,0.0
687,6.878598247809762,110889.20449495931,400050.10058106086,400.05216318167663,220437.5183118071,796975.5142919468,0.0,436374.0247387635,790775.1447688821,0.0
688,6.888610763454318,109894.32936223558,400049.73667307274,400.05178253350425,218466.6100152535,796999.7276171963,0.0,432499.1944540772,790848.2415224191,0.0
689,6.8986232790988735,108908.38086897136,400049.3753404292,400.0514045966054,216513.2711222099,797023.7476570223,0.0,428658.4586601601,790920.765387649,0.0
690,6.90863579474343,107931.27889036947,400049.01656557835,400.05102935227325,214577.3458952442,797047.575944245,0.0,424851.52259879623,790992.720752237,0.0
691,6.918648310387985,106962.94402857847,400048.6603310821,400.0506567819947,212658.67996241123,797071.2139996997,0.0,421078.0939775899,791064.1119713294,0.0
692,6.928660826032541,106003.29759434762,400048.3066196144,400.05028686738945,210757.12030550808,797094.6633323287,0.0,417337.882903507,791134.9433705896,0.0
